date,discharge,SWEin,PRECin,TOBSdegC,TMAXdegC,TMINdegC,TAVGdegC,SNDEPTHin
11/18/2006,0.051806401,4.7,6.3,0.4,2.2,-3.2,-0.9,20
11/19/2006,0.051806401,4.7,6.3,-3.7,3.2,-3.9,-0.7,20
11/20/2006,0.051806401,4.7,6.3,2.5,5.7,-5.1,0,19
11/21/2006,0.051806401,4.7,6.3,2.9,8.1,2.1,4.3,19
11/22/2006,0.051806401,4.7,6.3,2.6,9.2,2.1,4.5,19
11/23/2006,0.051806401,4.7,6.3,1.4,7.7,-2.4,2.5,18
11/24/2006,0.051806401,4.7,6.3,-1.3,6.6,-1.4,2.3,18
11/25/2006,0.051806401,4.7,6.3,-1.6,3.6,-2,-0.3,18
11/26/2006,0.051806401,4.7,6.3,-2,2.3,-2.7,-1.1,18
11/27/2006,0.051806401,4.7,6.3,-3.1,-0.1,-5.8,-3.2,18
11/28/2006,0.051806401,4.7,6.5,-6.7,3.4,-6.7,-2.8,20
11/29/2006,0.051806401,5.1,7.1,-14.9,-6.4,-14.9,-9.5,27
11/30/2006,0.051806401,5.2,7.4,-20.3,-13.8,-25.4,-17.9,27
12/1/2006,0.051806401,5.5,7.4,-7.3,-4.4,-20.6,-11.5,26
12/2/2006,0.051806401,5.6,7.7,-15.2,-7.3,-15.2,-10.3,27
12/3/2006,0.051806401,5.6,7.7,-17.5,-10.2,-22.6,-16.1,27
12/4/2006,0.051806401,5.8,7.8,-4.5,-4.4,-18.2,-10.4,26
12/5/2006,0.051806401,5.8,7.8,-2.2,-0.8,-7.2,-3.2,25
12/6/2006,0.051806401,5.8,7.8,-5.7,-0.2,-5.7,-2.7,25
12/7/2006,0.051806401,5.8,7.8,-4.9,-1.1,-9.2,-4.6,24
12/8/2006,0.051806401,5.8,7.8,-4.8,4.3,-7.4,-2.4,24
12/9/2006,0.051806401,5.8,7.8,0.1,6.6,-6.2,-0.5,24
12/10/2006,0.051806401,5.8,7.8,-2.8,2.6,-2.9,-0.5,24
12/11/2006,0.051806401,5.8,7.8,-5.5,3.8,-5.5,-2.4,23
12/12/2006,0.051806401,5.9,8,-8.3,-3.9,-8.4,-6.5,26
12/13/2006,0.051806401,5.9,8,-5.4,-4.2,-9.2,-6.7,26
12/14/2006,0.051806401,6,8.1,-0.9,-0.4,-6.1,-3.3,25
12/15/2006,0.051806401,6,8.1,-0.5,1.3,-1.7,-0.6,25
12/16/2006,0.051806401,6,8.1,0.1,6,-0.9,1.7,25
12/17/2006,0.051806401,5.9,8.1,-11.5,3.9,-11.5,-3.1,25
12/18/2006,0.051806401,6,8.3,-11.2,-5.1,-12.8,-9.8,25
12/19/2006,0.051806401,6,8.3,-10.9,-5.1,-16.3,-10.8,23
12/20/2006,0.051806401,6.2,8.3,-6.4,2.3,-11.6,-5.7,26
12/21/2006,0.051806401,7.6,9.5,-10.4,-6.3,-10.5,-8.8,41
12/22/2006,0.051806401,7.7,9.6,-5.6,-1.8,-11,-6,40
12/23/2006,0.051806401,7.7,9.6,-8,2.2,-14.1,-6.4,39
12/24/2006,0.051806401,7.7,9.7,-4.8,0.4,-10.5,-5.7,37
12/25/2006,0.051806401,7.7,9.8,-9.6,-4.6,-12.6,-8.9,37
12/26/2006,0.051806401,7.7,9.8,-2.8,-2.7,-10.1,-4.3,36
12/27/2006,0.051806401,7.7,9.8,-0.2,0.9,-3.5,-1.3,35
12/28/2006,0.051806401,7.7,9.8,-5.4,1.6,-5.7,-1.7,34
12/29/2006,0.051806401,8.8,10.8,-9.9,-4.7,-10.9,-6.9,43
12/30/2006,0.051806401,8.9,10.8,-7.5,-6,-11.8,-9,-99.9
12/31/2006,0.051806401,8.9,10.8,-6.8,0,-11.9,-6.6,43
1/1/2007,0.051806401,8.9,10.8,-3.8,1.3,-8,-4.1,41
1/2/2007,0.051806401,8.9,10.8,-4.7,1.2,-9.7,-4.1,40
1/3/2007,0.051806401,9,10.9,-1.3,0.4,-5.2,-2.3,39
1/4/2007,0.051806401,9,10.9,-0.6,2.1,-2.2,-0.3,38
1/5/2007,0.051806401,9.3,11.2,-6.6,-0.5,-6.6,-2.5,43
1/6/2007,0.051806401,9.9,12,-16.4,-6.6,-17.5,-12.1,50
1/7/2007,0.051806401,10.1,12.1,-15.7,-7.6,-16.7,-12.4,49
1/8/2007,0.051806401,10.2,12.2,-8.5,-8.5,-17.9,-14,47
1/9/2007,0.051806401,10.3,12.3,-4.3,-2.5,-8.5,-4.6,46
1/10/2007,0.051806401,10.3,12.3,-1,2.6,-4.3,-0.8,44
1/11/2007,0.051806401,10.3,12.3,-1.7,3.7,-2,0.1,43
1/12/2007,0.051806401,10.3,12.3,-16.9,0.6,-16.9,-4.5,42
1/13/2007,0.051806401,10.3,12.3,-8.7,2.1,-17.2,-5.4,41
1/14/2007,0.051806401,10.3,12.4,-15.5,-4.8,-15.5,-9.4,44
1/15/2007,0.051806401,10.3,12.4,-20,-13.5,-24.8,-17.9,44
1/16/2007,0.051806401,10.4,12.4,-19,-9.9,-21.7,-16,44
1/17/2007,0.051806401,10.5,12.4,-19,-1.4,-19.5,-12.7,43
1/18/2007,0.051806401,10.6,12.5,-13.1,-8.8,-19.4,-11.7,43
1/19/2007,0.051806401,10.6,12.5,-5.1,-4.3,-15.5,-10.1,42
1/20/2007,0.051806401,10.6,12.5,-12.6,3.5,-12.6,-4.2,42
1/21/2007,0.051806401,10.6,12.5,-10.2,-0.8,-12.7,-6.9,42
1/22/2007,0.051806401,10.9,12.7,-13.1,-9.4,-19.7,-12.4,44
1/23/2007,0.051806401,11,12.8,-5.2,-1.3,-13.9,-7.4,44
1/24/2007,0.051806401,11,12.8,-2.3,4,-5.9,-1.4,44
1/25/2007,0.051806401,11,12.8,-4.4,5.6,-4.6,-0.5,43
1/26/2007,0.051806401,11,12.8,-0.8,7.2,-9.1,-1.9,43
1/27/2007,0.051806401,11,12.8,-13.7,4.5,-13.7,-3.7,43
1/28/2007,0.051806401,11,12.8,-10.8,-7.5,-14.1,-10.9,44
1/29/2007,0.051806401,11,12.8,-7.7,-2.7,-11,-7.2,43
1/30/2007,0.051806401,10.9,12.8,-11.8,-4.3,-11.8,-8,43
1/31/2007,0.051806401,11,12.9,-9.3,-5.4,-15.6,-10,44
2/1/2007,0.051806401,11.3,13.3,-17.4,-9.2,-18.2,-14.4,47
2/2/2007,0.051806401,11.5,13.5,-22.2,-13.5,-24.4,-18.4,48
2/3/2007,0.051806401,12,13.8,-14.5,-14.3,-23.4,-18.6,49
2/4/2007,0.051806401,12.2,14,-8.2,-7.6,-14.6,-10.4,49
2/5/2007,0.051806401,12.2,14,-4.6,-1.6,-8.4,-4.9,48
2/6/2007,0.051806401,12.3,14,0.6,4.4,-4.6,-0.6,47
2/7/2007,0.051806401,12.3,14,1.5,7.4,-0.2,3.2,46
2/8/2007,0.051806401,12.3,14,0.1,6.1,-4,0.8,46
2/9/2007,0.051806401,12.3,14,-2.9,4.2,-3.5,-0.8,47
2/10/2007,0.051806401,12.4,14.1,-3.5,1.7,-4.6,-2,46
2/11/2007,0.051806401,12.4,14.1,-1.4,1.7,-4.1,-1.6,47
2/12/2007,0.051806401,12.5,14.3,-2.4,2.3,-2.4,-0.7,-99.9
2/13/2007,0.051806401,12.5,14.4,-9,-2,-9.6,-4.4,49
2/14/2007,0.051806401,12.7,14.6,-11.5,-1.6,-16.8,-9.2,48
2/15/2007,0.051806401,12.8,14.8,-12.8,-6.5,-13.1,-11.3,51
2/16/2007,0.051806401,13.1,15.1,-8.1,12,-13.1,-9.7,52
2/17/2007,0.051806401,13.6,15.6,-10.1,6.3,-10.1,-7.3,57
2/18/2007,0.051806401,13.7,15.7,-4.9,-4.8,-11.8,-8.1,54
2/19/2007,0.051806401,13.7,15.7,-99.9,-99.9,-99.9,-99.9,54
2/20/2007,0.051806401,13.8,15.8,-99.9,-99.9,-99.9,-99.9,53
2/21/2007,0.051806401,13.8,15.8,-99.9,-99.9,-99.9,-99.9,53
2/22/2007,0.051806401,13.8,15.8,-99.9,-99.9,-99.9,-99.9,53
2/23/2007,0.051806401,13.9,16,0.6,7.8,-9.8,-0.2,52
2/24/2007,0.051806401,13.9,16,-8.4,5.2,-8.4,-1.1,52
2/25/2007,0.051806401,13.8,16,-11.8,-7,-12.7,-10.8,52
2/26/2007,0.051806401,14.1,16.3,-9.9,-5.4,-12.3,-8.6,52
2/27/2007,0.051806401,14.4,16.7,-9.5,-6.5,-10.4,-8.6,56
2/28/2007,0.051806401,14.5,16.8,-9.1,1.5,-10.5,-4.9,55
3/1/2007,0.051806401,14.8,17.3,-15.6,-8,-15.6,-11.6,60
3/2/2007,0.051806401,15.1,17.4,-15.9,-12.7,-16.4,-15.3,60
3/3/2007,0.051806401,15.3,17.6,-15.4,-12.7,-17.8,-16,60
3/4/2007,0.051806401,15.4,17.7,-4.6,-4.6,-17.6,-11.3,59
3/5/2007,0.051806401,15.4,17.7,-1.9,4.6,-11.8,-2.2,58
3/6/2007,0.051806401,15.4,17.7,0.8,7.9,-2.2,1.4,57
3/7/2007,0.051806401,15.4,17.7,-5,7.7,-5.3,1,56
3/8/2007,0.051806401,15.4,17.7,0,6.7,-5.2,0.3,56
3/9/2007,0.051806401,15.4,17.8,-4.6,4.2,-4.6,-0.7,55
3/10/2007,0.051806401,15.5,17.8,-0.5,4.8,-5.2,-0.4,55
3/11/2007,0.051806401,15.9,18.3,-7.8,0.8,-8.3,-2.1,58
3/12/2007,0.051806401,16,18.3,-2.2,5.9,-9.4,-1.4,59
3/13/2007,0.051806401,16,18.3,1.6,11.8,-4.9,4,56
3/14/2007,0.051806401,16,18.3,2.5,12,-2,4.7,55
3/15/2007,0.051806401,16,18.4,-1.6,8.5,-1.6,3,53
3/16/2007,0.051806401,16,18.4,-2.4,6,-5.6,0.4,55
3/17/2007,0.051806401,16,18.4,2.5,7.6,-2.7,2.1,54
3/18/2007,0.051806401,16,18.4,4,10.9,1.7,5.2,53
3/19/2007,0.051806401,15.9,18.4,-0.5,11.9,-1.2,5.4,53
3/20/2007,0.051806401,15.8,18.4,2.8,9.9,-3.9,2.4,52
3/21/2007,0.051806401,15.8,18.4,2.9,10.9,-0.9,5.1,51
3/22/2007,0.051806401,15.8,18.4,-2.3,7.4,-2.3,2.4,51
3/23/2007,0.051806401,15.8,18.5,-0.9,10.7,-3.1,3.2,51
3/24/2007,0.051806401,15.9,18.7,-1,9.5,-3.1,1.5,53
3/25/2007,0.051806401,16.4,19.5,-0.6,1.8,-1.3,-0.3,-99.9
3/26/2007,0.051806401,16.4,19.7,0.8,6.6,-0.9,1.8,57
3/27/2007,0.051806401,16.4,19.7,0.6,8.8,-0.8,2.4,55
3/28/2007,0.051806401,16.4,19.8,0.1,8,-1,2.3,-99.9
3/29/2007,0.051806401,16.3,19.8,-7.8,5.7,-8.7,-1,55
3/30/2007,0.051806401,16.5,20.1,-13,-2.7,-16.1,-8.5,-99.9
3/31/2007,0.051806401,16.7,20.4,-7.2,2.3,-16.2,-7.1,59
4/1/2007,0.051806401,16.9,20.6,-2.8,-0.3,-7.6,-4.1,59
4/2/2007,0.051806401,16.9,20.6,1.3,7.4,-2.8,1.4,57
4/3/2007,0.051806401,16.9,20.6,-1.1,9.7,-1.2,3.9,56
4/4/2007,0.051806401,16.9,20.6,1.9,7.7,-2.9,1.7,55
4/5/2007,0.051806401,17,20.6,-0.3,8.6,-0.4,3.4,55
4/6/2007,0.051806401,17.3,20.9,1.5,5.7,-2.8,0.9,55
4/7/2007,0.051806401,17.4,20.9,-9.7,1.7,-9.7,-4.9,55
4/8/2007,0.051806401,17.5,21,-2,0.6,-9.9,-5.8,55
4/9/2007,0.051806401,17.9,21.4,-0.1,3.5,-2.4,0,57
4/10/2007,0.051806401,18.1,21.6,-1.9,7.7,-2,1.9,56
4/11/2007,0.051806401,18.7,22.2,-11.5,-1.6,-11.5,-7.7,60
4/12/2007,0.051806401,18.9,22.2,-15.1,-4.3,-15.1,-9.6,60
4/13/2007,0.051806401,19,22.3,-6.9,-0.2,-17.3,-7.7,-99.9
4/14/2007,0.051806401,19,22.4,-7.8,-3.2,-13.2,-7.1,59
4/15/2007,0.051806401,19.2,22.4,1.5,7.1,-9,0.3,58
4/16/2007,0.051806401,19.4,22.4,3.6,11.9,-3.5,4.4,58
4/17/2007,0.051806401,20.2,23.1,-0.8,6.9,-2.2,1.2,61
4/18/2007,0.051806401,20.4,23.2,-2.8,6.4,-3,0.6,56
4/19/2007,0.051806401,20.7,23.4,-3.3,10.4,-3.3,3.3,-99.9
4/20/2007,0.051806401,20.9,23.5,-1.8,4.2,-8.9,-2.4,60
4/21/2007,0.051806401,21,23.5,0.4,10.7,-2.1,4,59
4/22/2007,0.051806401,21.2,23.6,-1.5,6.7,-1.6,1.1,58
4/23/2007,0.051806401,21.3,23.7,-0.7,7.2,-2.9,0.8,-99.9
4/24/2007,0.051806401,21.7,23.9,-1.2,4.5,-3.3,0.3,-99.9
4/25/2007,0.051806401,22.4,24.5,-5.2,-0.5,-5.2,-2.4,-99.9
4/26/2007,0.051806401,22.6,24.6,0.2,5.7,-5.5,-0.3,64
4/27/2007,0.136274685,22.7,24.7,0.2,9.8,-0.6,2.5,63
4/28/2007,0.288325221,22.8,24.7,4.2,11.4,-0.6,4.4,60
4/29/2007,0.524244223,22.8,24.7,3.9,16.1,-0.9,7.1,57
4/30/2007,0.610040712,22.3,24.7,7.7,17.6,1.5,9.3,56
5/1/2007,0.706422635,21.8,24.8,1.2,16.2,0.8,7.9,55
5/2/2007,0.670033848,21.8,25.5,0.4,12.8,-0.4,3.7,55
5/3/2007,0.787287071,21.7,25.5,-0.1,11,-0.4,3.8,55
5/4/2007,0.674341606,21.4,25.6,-1.9,12.9,-2,5.1,54
5/5/2007,0.55328779,22.1,26.5,-3.1,2.4,-3.1,-0.7,63
5/6/2007,0.422500235,22.7,27.1,-4.5,4.5,-4.5,-1.2,-99.9
5/7/2007,0.347773148,22.9,27.3,-3.4,1.9,-5.8,-2.5,63
5/8/2007,0.371746692,23.1,27.5,-3.5,4.6,-4,-1.1,-99.9
5/9/2007,0.550726146,23.1,27.5,-2.4,9.7,-5.6,1.8,59
5/10/2007,0.731806976,22.9,27.5,0.3,14.1,-4.9,4.3,57
5/11/2007,0.908790048,22.7,27.5,0.2,13.6,-0.9,5.4,56
5/12/2007,1.255729685,22.2,27.6,3.3,17.7,-0.8,8.5,54
5/13/2007,1.923077866,21.8,27.6,3.7,17,0.6,7.8,52
5/14/2007,2.460687397,21.3,27.6,7,17,2.4,10.1,51
5/15/2007,2.983704749,20.6,27.7,0.9,13.9,0.8,7.4,47
5/16/2007,3.281751263,20,27.7,-0.5,8.4,-0.5,2.4,45
5/17/2007,3.310652967,19.4,27.7,0.3,13.2,-1.6,4.7,44
5/18/2007,3.754155707,19.2,27.8,3.6,14,-0.4,4.5,45
5/19/2007,4.511140165,18.4,27.8,1.6,14.9,0.4,7.8,42
5/20/2007,5.268940358,17.8,27.9,0.8,15.4,0.5,6.7,40
5/21/2007,5.998217226,17.3,28,6,15.2,0.4,6.8,40
5/22/2007,5.436462417,16.7,28,-0.2,13.6,-0.3,7.1,36
5/23/2007,4.255422321,16.6,28,-2.4,6,-2.8,1.1,36
5/24/2007,3.996192338,16.9,28.4,-3.3,5.2,-3.3,-0.7,38
5/25/2007,3.8364899,16.9,28.4,2.4,8,-6.7,1.2,36
5/26/2007,3.680554535,16.1,28.4,1.3,12.6,0.2,6,36
5/27/2007,4.403538493,15.7,28.4,-0.2,13.4,-0.8,5.4,35
5/28/2007,5.509190438,14.4,28.4,3.4,16,-0.3,8.1,29
5/29/2007,5.335584131,13.3,28.4,3.9,16.4,1.7,9.5,30
5/30/2007,4.659903286,13.1,28.6,-2.7,11.3,-2.7,2.2,-99.9
5/31/2007,4.554603391,12.6,28.7,0.6,8.7,-3.9,2.5,-99.9
6/1/2007,4.407813635,11.7,28.7,0.5,10.9,0.5,5.4,25
6/2/2007,4.585171631,11.4,28.7,3.8,9.1,0,4.7,24
6/3/2007,4.920164364,10.1,28.7,2.8,14.2,0.9,7.4,20
6/4/2007,4.748721788,9.5,28.7,0,13.3,-0.1,5,18
6/5/2007,5.076559035,8.7,28.8,3.1,13.7,-0.3,6.1,15
6/6/2007,5.146460899,7.4,28.9,9.3,17.1,1.5,9.5,17
6/7/2007,4.420653509,6.4,29.1,-1.8,14.7,-1.9,4.9,1
6/8/2007,3.730821854,5.7,29.1,0.1,3.6,-2.4,0,11
6/9/2007,3.816792479,5.3,29.1,6.4,12.8,-1.5,6.1,10
6/10/2007,3.880031487,5,29.1,2.1,16.6,2.1,9.2,9
6/11/2007,3.915868682,4.6,29.1,3.3,17.4,0.3,9.2,6
6/12/2007,4.861115775,4.2,29.1,6.1,19.1,2.2,9.8,1
6/13/2007,3.984083433,3.4,29.3,1.8,8.3,1.8,5.9,1
6/14/2007,3.742478228,3.3,29.3,-0.1,11.8,-0.5,5.7,1
6/15/2007,3.692119572,3,29.3,3.7,17.2,-0.2,9.8,1
6/16/2007,3.611605973,2.9,29.3,5.2,19.9,3,11.2,1
6/17/2007,3.626862506,2.2,29.3,12.5,21.9,4,12.7,0
6/18/2007,3.310652967,1.7,29.3,9,21.2,9,15.4,0
6/19/2007,2.855760104,1,29.3,8.1,16.3,4.8,10.4,0
6/20/2007,2.609574756,0,29.3,4.6,19.6,4.5,12.4,1
6/21/2007,2.355310833,0,29.3,6.9,22.5,3.7,13.3,0
6/22/2007,2.272930608,0,29.3,8.2,22.5,4.4,13.6,1
6/23/2007,2.060602925,0,29.3,4.1,19,3.9,10.6,0
6/24/2007,1.806285892,0,29.3,6,21.7,2.6,12.2,0
6/25/2007,1.54546493,0,29.3,8.8,24,5.1,14.6,0
6/26/2007,1.609058722,0,29.3,10.8,23.3,6.3,15.9,0
6/27/2007,1.635394751,0,29.3,6.2,17.6,4,9.7,0
6/28/2007,1.460724874,0,29.3,5.6,16,2.8,8.4,0
6/29/2007,1.184705414,0,29.3,4.5,19,3,9.9,0
6/30/2007,0.941628168,0,29.3,9.5,22.7,3.5,12.3,0
7/1/2007,0.756174438,0,29.3,7.9,23.4,7.8,15.1,0
7/2/2007,0.630598006,0,29.3,9.1,24.3,6.3,16,0
7/3/2007,0.604625447,0,29.3,8.2,24.5,7,15.3,0
7/4/2007,1.036826354,0,29.3,4.4,24.7,4.2,13.2,0
7/5/2007,0.989460635,0,29.8,4.7,17.5,3.3,9.6,1
7/6/2007,0.623701633,0,29.8,5,18,3.3,10.3,1
7/7/2007,0.487719795,0,29.8,11.8,21.4,4.1,12.2,0
7/8/2007,0.516816759,0,29.9,10.5,23,7.6,14.2,0
7/9/2007,0.398770337,0,29.9,10.8,19.8,5.1,12.8,0
7/10/2007,0.336132868,0,29.9,9.4,20.5,6.9,15.2,0
7/11/2007,0.32850016,0,29.9,5.8,18,5.2,10.7,0
7/12/2007,0.330398802,0,29.9,9.9,20.9,4.4,12.1,0
7/13/2007,0.273612224,0,30,4,18.4,4,11.3,1
7/14/2007,0.255232296,0,30,10.4,18.8,3.3,11.3,0
7/15/2007,0.207374208,0,30.1,7.3,17.8,5.3,11.3,0
7/16/2007,0.163910939,0,30.1,6.6,22.4,6.1,13.1,1
7/17/2007,0.140869101,0,30.1,13.1,22.1,5.2,13.4,0
7/18/2007,0.124632594,0,30.1,13.8,22.7,7.2,13.9,0
7/19/2007,0.125715426,0,30.2,8.4,22.4,8.4,14.8,0
7/20/2007,0.101211163,0,30.2,7.5,19.1,6.7,12.3,0
7/21/2007,0.105571945,0,30.2,8.1,19,7,12.7,0
7/22/2007,0.084824481,0,30.2,8.1,20.5,7,12.9,0
7/23/2007,0.065169039,0,30.2,8,22.3,6.5,14.8,0
7/24/2007,0.055264682,0,30.2,8.4,20.4,6.5,13.6,0
7/25/2007,0.17752055,0,30.2,14.2,21.1,6.4,14.2,0
7/26/2007,0.189001738,0,30.8,9.4,21.5,8,12.5,0
7/27/2007,0.520522803,0,31.2,8.7,14.9,6.6,11,1
7/28/2007,0.432437968,0,31.6,9,16.9,7.2,10.3,1
7/29/2007,0.27531998,0,31.8,6,14.2,6,9.9,1
7/30/2007,0.195249618,0,31.8,5,17.4,4.6,10,0
7/31/2007,0.137415005,0,31.9,5.1,17.5,3.7,10,1
8/1/2007,0.082680499,0,32,6.9,20.1,4.5,12.3,1
8/2/2007,0.077664369,0,32,10,19,6.9,12.3,1
8/3/2007,0.081409374,0,32,9.6,16.8,6.6,11.3,1
8/4/2007,0.074822112,0,32,12.3,19.4,8.8,12.9,0
8/5/2007,0.05765219,0,32.1,7.7,18.6,7.7,12.8,0
8/6/2007,0.0724347,0,32.2,9.4,19.6,6.8,12.4,1
8/7/2007,0.11877391,0,32.2,7.7,14.9,7.5,11.7,0
8/8/2007,0.100733212,0,32.5,9.5,17,6.6,10.4,1
8/9/2007,0.049708762,0,32.5,9.5,19.2,7.2,12.8,0
8/10/2007,0.034022664,0,32.5,7.7,20.9,5.2,12.6,0
8/11/2007,0.03129248,0,32.5,13.6,21.8,7.7,15.2,1
8/12/2007,0.028924749,0,32.5,8.8,21,6.6,14,0
8/13/2007,0.026664421,0,32.5,7.9,21.7,6.6,13.4,0
8/14/2007,0.025359199,0,32.5,10,23.3,7.9,14.9,0
8/15/2007,0.027781246,0,32.5,11.8,20.2,8.4,12.3,0
8/16/2007,0.023472252,0,32.5,9.6,17.6,8.2,12.1,0
8/17/2007,0.019763661,0,32.5,7.1,19.2,5.4,12.1,0
8/18/2007,0.029858876,0,32.5,11.9,20.9,5.5,13.3,0
8/19/2007,0.077254565,0,33,10.1,20.6,8.5,12.9,1
8/20/2007,0.021865624,0,33,13.7,20.8,9.4,14.4,0
8/21/2007,0.017783944,0,33,13.2,20.2,7.8,14.5,0
8/22/2007,0.01795892,0,33,9.4,21.7,8.7,15.1,0
8/23/2007,0.024091835,0,33,8.7,20,5.9,11.7,0
8/24/2007,0.074021315,0,33.5,5.1,15.3,4.1,8.4,1
8/25/2007,0.031535213,0,33.5,3.6,16,3.5,9.2,0
8/26/2007,0.024510102,0,33.5,7.2,20.5,3,12.3,0
8/27/2007,0.030095103,0,33.5,11.2,21.9,6.1,13,0
8/28/2007,0.041009222,0,33.7,8.1,16.3,7.9,11.3,0
8/29/2007,0.042151675,0,33.8,5.6,17.4,5.6,10.3,1
8/30/2007,0.045991141,0,33.9,4.7,17.8,3.6,9,1
8/31/2007,0.037690593,0,34.1,5.7,17.4,3.9,9.4,0
9/1/2007,0.050664448,0,34.4,6.4,20.1,5.2,11.4,1
9/2/2007,0.028693906,0,34.4,6.3,18.5,6.2,11,1
9/3/2007,0.025574099,0,34.4,5.9,19,5.3,10.6,0
9/4/2007,0.036620355,0,34.5,7.5,19.8,5.3,10.5,0
9/5/2007,0.036620355,0,35.1,7.8,17.8,5.4,10.2,0
9/6/2007,0.037421356,0,35.3,7.3,16.7,6.3,10.4,0
9/7/2007,0.03251705,0,35.4,7.1,14.5,5.4,9.1,1
9/8/2007,0.030332411,0,35.5,6,13.8,2,8.2,0
9/9/2007,0.031050835,0,35.5,4,17.5,3.7,8.8,1
9/10/2007,0.043605423,0,35.6,5.5,17.9,1.7,7.9,1
9/11/2007,0.04629455,0,35.6,-1.1,13.1,-1.1,5,1
9/12/2007,0.038232432,0,35.6,1.6,16.1,-1.9,6.7,1
9/13/2007,0.033264914,0,35.6,9.7,16.5,1.3,11,0
9/14/2007,0.035048438,0,35.6,8.8,17.6,3.7,10,0
9/15/2007,0.029858876,0,35.7,8.2,17,5.2,10.5,0
9/16/2007,0.029623728,0,35.7,10.1,16.8,5.7,10.9,0
9/17/2007,0.040444817,0,35.9,7.6,19.2,5.4,10.1,0
9/18/2007,0.041293128,0,36.1,3.5,11.1,2,6.1,1
9/19/2007,,0,36.1,1.9,12.4,0.4,5.4,0
9/20/2007,,0,36.1,9.8,14.8,-0.7,7.3,0
9/21/2007,,0,36.1,9.4,16.8,5.7,11.5,0
9/22/2007,,0,36.1,6.1,17.1,3.5,9.9,0
9/23/2007,,0,36.1,11.2,19.1,4.9,11.9,0
9/24/2007,,0,36.2,1.8,14,1.8,8.1,0
9/25/2007,,0,36.4,-1.5,8.2,-1.6,2.2,1
9/26/2007,,0,36.5,2.6,9.1,-1.6,3.4,1
9/27/2007,,0,36.5,4.5,10.1,0.9,5.2,1
9/28/2007,,0,36.5,1.2,12,-0.7,5.7,1
9/29/2007,,0,36.5,8.1,14.5,0.7,8.1,0
9/30/2007,,0,36.6,-99.9,11.8,-99.9,6.8,1
10/1/2007,,0,0,6.7,7.5,-5.2,2.7,0
10/2/2007,,0,0.1,1.1,13.9,1.1,8.2,1
10/3/2007,,0,0.4,4.7,5.9,-1.9,2.5,1
10/4/2007,0.047211731,0,0.4,6.3,12.9,4.1,8,0
10/5/2007,0.037421356,0,0.4,7.8,16.1,0,8.4,0
10/6/2007,0.030810276,0,0.4,9.8,15.5,4.6,9.9,0
10/7/2007,0.043020491,0,0.4,-1.4,16,-1.4,8.4,1
10/8/2007,0.053264739,0,0.4,-3.4,4,-4.7,-1.4,1
10/9/2007,0.05163071,0,0.4,-1.4,12.2,-3.5,2.8,1
10/10/2007,0.04751978,0,0.4,1.1,15.6,-1.8,5.3,1
10/11/2007,0.041578172,0,0.4,7.6,15.5,0.5,6.3,1
10/12/2007,0.039053616,0,0.4,-0.5,16,-0.5,7.7,1
10/13/2007,0.040726452,0,0.4,2.1,15.1,-0.4,7.9,0
10/14/2007,0.070092096,0,0.5,-0.2,7.4,-1,1.9,1
10/15/2007,0.075224387,0.6,1.3,-1.9,1.6,-2.4,-0.8,6
10/16/2007,0.079732291,0.6,1.3,0.7,2.9,-2.9,0,6
10/17/2007,0.077664369,0.6,1.4,0.6,7.5,-1.5,2.5,3
10/18/2007,0.077254565,0.6,1.6,-7,2.3,-7.2,-1.5,6
10/19/2007,0.097893028,0.7,1.7,-2.9,-2.8,-7.9,-5.4,7
10/20/2007,0.101211163,0.7,1.7,4.8,7,-3,3.1,5
10/21/2007,0.094179232,0.7,1.8,-4.9,12.6,-4.9,4.1,5
10/22/2007,0.090997836,0.6,1.9,-9.2,-4.1,-12.5,-7.1,4
10/23/2007,0.088764164,0.6,1.9,-1,2.9,-9.8,-3.2,5
10/24/2007,0.051806401,0.6,1.9,-1.9,13.3,-2,4,4
10/25/2007,0.051806401,0.6,1.9,7.4,16.1,-2.2,6.5,3
10/26/2007,0.051806401,0.6,1.9,-1,14.5,-1,6.7,3
10/27/2007,0.051806401,0.6,1.9,-2.4,13,-2.7,2.4,3
10/28/2007,0.051806401,0.6,1.9,4.4,10.5,-2.7,4.2,3
10/29/2007,0.051806401,0.6,1.9,2.9,10.1,-0.7,4.8,2
10/30/2007,0.051806401,0.6,1.9,5.6,10.9,1.4,6.1,2
10/31/2007,0.051806401,0.6,2,-2,9.7,-2,4.8,1
11/1/2007,0.051806401,0.7,2.1,0.2,4.7,-5.2,-0.4,3
11/2/2007,0.051806401,0.7,2.1,0,7.1,-0.5,1.9,3
11/3/2007,0.051806401,0.6,2.1,-1.3,5.2,-5,-0.1,3
11/4/2007,0.051806401,0.6,2.1,2.1,5,-1.3,2,3
11/5/2007,0.051806401,0.6,2.1,2.8,9.1,1.4,4.2,3
11/6/2007,0.051806401,0.6,2.1,2,8.4,-1,3.5,2
11/7/2007,0.051806401,0.6,2.1,2.8,8.9,1.6,4.1,3
11/8/2007,0.051806401,0.6,2.1,3.3,7.5,2,4.2,2
11/9/2007,0.051806401,0.6,2.1,4.2,8.4,1.1,4.2,2
11/10/2007,0.051806401,0.5,2.1,4.2,10.1,-0.9,5.3,2
11/11/2007,0.051806401,0.4,2.1,3.3,10,3.1,4.8,2
