"x","y","site_id","water_year","diff_peak","diff_sm50","perd_peak","perd_sm50","perpast_peak","perpast_sm50","anom_peak","anom_sm50","mean","median","n","sd","ptile","date","water_day","swe","year","diff","perc_ch","perc","anomaly","today_diff","today_perc_ch","today_perc","today_anomaly","d_peak","d_sm50"
398.56,200.73,959,2021,0.34,NA,2.25763612217795,NA,102.257636122178,NA,0.0556167679233286,NA,13.6931034482759,13.1,29,4.21044034297761,0.758620689655172,"2021-03-04",155,15.8,2021,2.10689655172414,15.3865525056661,115.386552505666,0.500398148435503,NA,NA,NA,NA,"M0 0 L5.263158 29.473684 L10.526316 111.052632 L15.789474 32.105263 L21.052632 67.368421 L26.315789 69.473684 L31.578947 59.473684 L36.842105 53.157895 L42.105263 84.736842 L47.368421 31.052632 L52.631579 76.315789 L57.894737 15.789474 L63.157895 42.105263 L68.421053 91.052632 L73.684211 125.263158 L78.947368 35.789474 L84.210526 72.105263 L89.473684 82.105263 L94.736842 77.368421 L100 90.526316 L0 0","M0 0 L5.263158 14.736842 L10.526316 55.526316 L15.789474 16.052632 L21.052632 33.684211 L26.315789 34.736842 L31.578947 29.736842 L36.842105 26.578947 L42.105263 42.368421 L47.368421 15.526316 L52.631579 38.157895 L57.894737 7.894737 L63.157895 21.052632 L68.421053 45.526316 L73.684211 62.631579 L78.947368 17.894737 L84.210526 36.052632 L89.473684 41.052632 L94.736842 38.684211 L100 45.263158 L0 0 Z"
402.67,193.2,954,2021,-5.91999999999999,NA,-14.7557328015952,NA,85.2442671984048,NA,-0.333802160393444,NA,30.1714285714286,27.95,28,9.43515322621294,0.678571428571429,"2021-03-04",155,33.1,2021,2.92857142857143,9.7064393939394,109.706439393939,0.310389387258197,NA,NA,NA,NA,"M0 0 L5.263158 154.210526 L10.526316 274.210526 L15.789474 237.368421 L21.052632 249.473684 L26.315789 182.631579 L31.578947 233.684211 L36.842105 101.052632 L42.105263 252.631579 L47.368421 92.105263 L52.631579 296.315789 L57.894737 196.315789 L63.157895 237.368421 L68.421053 326.842105 L73.684211 333.157895 L78.947368 132.631579 L84.210526 317.368421 L89.473684 322.631579 L94.736842 290.526316 L100 335.789474 L0 0","M0 0 L5.263158 77.105263 L10.526316 137.105263 L15.789474 118.684211 L21.052632 124.736842 L26.315789 91.315789 L31.578947 116.842105 L36.842105 50.526316 L42.105263 126.315789 L47.368421 46.052632 L52.631579 148.157895 L57.894737 98.157895 L63.157895 118.684211 L68.421053 163.421053 L73.684211 166.578947 L78.947368 66.315789 L84.210526 158.684211 L89.473684 161.315789 L94.736842 145.263158 L100 167.894737 L0 0 Z"
384.14,211.33,1062,2021,3.29375,NA,25.7198633479746,NA,125.719863347975,NA,1.04559321013952,NA,10.3210526315789,10.2,19,2.39550016752902,1,"2021-03-04",155,16.3,2021,5.97894736842105,57.9296277409485,157.929627740948,2.49590772293219,NA,NA,NA,NA,"M0 29.333333 L6.666667 32 L13.333333 34.666667 L20 2 L26.666667 46.666667 L33.333333 0 L40 38.666667 L46.666667 0 L53.333333 2 L60 49.333333 L66.666667 60.666667 L73.333333 0.666667 L80 50.666667 L86.666667 26.666667 L93.333333 12 L100 40.666667 L0 29.333333","M0 14.666667 L6.666667 16 L13.333333 17.333333 L20 1 L26.666667 23.333333 L33.333333 0 L40 19.333333 L46.666667 0 L53.333333 1 L60 24.666667 L66.666667 30.333333 L73.333333 0.333333 L80 25.333333 L86.666667 13.333333 L93.333333 6 L100 20.333333 L0 14.666667 Z"
377.34,80.85,1182,2021,-3.07,NA,-42.2283356258597,NA,57.7716643741403,NA,-1.19451017246346,NA,5.80333333333333,5.65,30,2.22903772857309,0.233333333333333,"2021-03-04",155,4.1,2021,-1.70333333333333,-29.350947731189,70.649052268811,-0.764156349396434,NA,NA,NA,NA,"M0 24.736842 L5.263158 21.052632 L10.526316 19.473684 L15.789474 29.473684 L21.052632 5.789474 L26.315789 28.947368 L31.578947 54.210526 L36.842105 31.052632 L42.105263 15.789474 L47.368421 48.947368 L52.631579 33.684211 L57.894737 26.842105 L63.157895 38.421053 L68.421053 33.684211 L73.684211 38.421053 L78.947368 35.789474 L84.210526 35.789474 L89.473684 14.210526 L94.736842 0 L100 14.210526 L0 24.736842","M0 12.368421 L5.263158 10.526316 L10.526316 9.736842 L15.789474 14.736842 L21.052632 2.894737 L26.315789 14.473684 L31.578947 27.105263 L36.842105 15.526316 L42.105263 7.894737 L47.368421 24.473684 L52.631579 16.842105 L57.894737 13.421053 L63.157895 19.210526 L68.421053 16.842105 L73.684211 19.210526 L78.947368 17.894737 L84.210526 17.894737 L89.473684 7.105263 L94.736842 0 L100 7.105263 L0 12.368421 Z"
415.84,111.29,947,2021,-1.675,NA,-30.5936073059361,NA,69.4063926940639,NA,-0.995985194915239,NA,4.66896551724138,4.4,29,2.03734832008174,0.448275862068966,"2021-03-04",155,3.9,2021,-0.76896551724138,-16.4697193500739,83.5302806499261,-0.377434486612739,NA,NA,NA,NA,"M0 18.947368 L5.263158 12.631579 L10.526316 14.210526 L15.789474 15.789474 L21.052632 14.736842 L26.315789 20 L31.578947 38.421053 L36.842105 32.105263 L42.105263 27.894737 L47.368421 33.157895 L52.631579 16.315789 L57.894737 16.315789 L63.157895 17.894737 L68.421053 24.210526 L73.684211 17.368421 L78.947368 25.263158 L84.210526 16.315789 L89.473684 0 L94.736842 22.105263 L100 8.421053 L0 18.947368","M0 9.473684 L5.263158 6.315789 L10.526316 7.105263 L15.789474 7.894737 L21.052632 7.368421 L26.315789 10 L31.578947 19.210526 L36.842105 16.052632 L42.105263 13.947368 L47.368421 16.578947 L52.631579 8.157895 L57.894737 8.157895 L63.157895 8.947368 L68.421053 12.105263 L73.684211 8.684211 L78.947368 12.631579 L84.210526 8.157895 L89.473684 0 L94.736842 11.052632 L100 4.210526 L0 9.473684 Z"
420.05,108.39,948,2021,-1.425,NA,-21.5094339622642,NA,78.4905660377359,NA,-0.662150174424319,NA,4.87586206896552,4.4,29,2.00457604573952,0.620689655172414,"2021-03-04",155,5.3,2021,0.424137931034482,8.69872701555869,108.698727015559,0.211584854531179,NA,NA,NA,NA,"M0 35.263158 L5.263158 26.315789 L10.526316 36.842105 L15.789474 27.368421 L21.052632 16.842105 L26.315789 23.157895 L31.578947 44.736842 L36.842105 39.473684 L42.105263 23.157895 L47.368421 43.684211 L52.631579 32.105263 L57.894737 30.526316 L63.157895 24.736842 L68.421053 28.947368 L73.684211 27.894737 L78.947368 24.210526 L84.210526 34.210526 L89.473684 4.210526 L94.736842 21.052632 L100 0 L0 35.263158","M0 17.631579 L5.263158 13.157895 L10.526316 18.421053 L15.789474 13.684211 L21.052632 8.421053 L26.315789 11.578947 L31.578947 22.368421 L36.842105 19.736842 L42.105263 11.578947 L47.368421 21.842105 L52.631579 16.052632 L57.894737 15.263158 L63.157895 12.368421 L68.421053 14.473684 L73.684211 13.947368 L78.947368 12.105263 L84.210526 17.105263 L89.473684 2.105263 L94.736842 10.526316 L100 0 L0 17.631579 Z"
425.6,113.29,951,2021,-0.7,NA,-14.5833333333333,NA,85.4166666666667,NA,-0.519928075075806,NA,3.57586206896552,3.4,29,1.29025334511532,0.724137931034483,"2021-03-04",155,4.2,2021,0.624137931034483,17.4541947926712,117.454194792671,0.483732852464488,NA,NA,NA,NA,"M0 15.789474 L5.263158 13.684211 L10.526316 15.789474 L15.789474 14.210526 L21.052632 10 L26.315789 10.526316 L31.578947 25.263158 L36.842105 20 L42.105263 5.789474 L47.368421 27.894737 L52.631579 12.105263 L57.894737 16.842105 L63.157895 11.052632 L68.421053 14.210526 L73.684211 11.052632 L78.947368 18.947368 L84.210526 8.421053 L89.473684 1.052632 L94.736842 21.052632 L100 0 L0 15.789474","M0 7.894737 L5.263158 6.842105 L10.526316 7.894737 L15.789474 7.105263 L21.052632 5 L26.315789 5.263158 L31.578947 12.631579 L36.842105 10 L42.105263 2.894737 L47.368421 13.947368 L52.631579 6.052632 L57.894737 8.421053 L63.157895 5.526316 L68.421053 7.105263 L73.684211 5.526316 L78.947368 9.473684 L84.210526 4.210526 L89.473684 0.526316 L94.736842 10.526316 L100 0 L0 7.894737 Z"
422.58,111.25,949,2021,-1.53,NA,-25.8010118043845,NA,74.1989881956155,NA,-0.858109226914837,NA,4.36,4.05,30,1.83013095442507,0.633333333333333,"2021-03-04",155,4.4,2021,0.04,0.917431192660551,100.917431192661,0.0218563594606627,NA,NA,NA,NA,"M0 21.578947 L5.263158 15.263158 L10.526316 16.315789 L15.789474 18.421053 L21.052632 14.210526 L26.315789 17.368421 L31.578947 32.105263 L36.842105 32.631579 L42.105263 12.105263 L47.368421 36.315789 L52.631579 16.842105 L57.894737 22.105263 L63.157895 16.315789 L68.421053 18.421053 L73.684211 14.210526 L78.947368 23.157895 L84.210526 8.947368 L89.473684 1.052632 L94.736842 27.894737 L100 0 L0 21.578947","M0 10.789474 L5.263158 7.631579 L10.526316 8.157895 L15.789474 9.210526 L21.052632 7.105263 L26.315789 8.684211 L31.578947 16.052632 L36.842105 16.315789 L42.105263 6.052632 L47.368421 18.157895 L52.631579 8.421053 L57.894737 11.052632 L63.157895 8.157895 L68.421053 9.210526 L73.684211 7.105263 L78.947368 11.578947 L84.210526 4.473684 L89.473684 0.526316 L94.736842 13.947368 L100 0 L0 10.789474 Z"
420.45,115.79,950,2021,-1.98,NA,-21.5686274509804,NA,78.4313725490196,NA,-0.691819089588626,NA,6.63666666666667,5.9,30,2.87371960493993,0.666666666666667,"2021-03-04",155,7.3,2021,0.663333333333333,9.99497739829231,109.994977398292,0.230827437789359,NA,NA,NA,NA,"M0 52.631579 L5.263158 46.842105 L10.526316 51.052632 L15.789474 52.631579 L21.052632 34.736842 L26.315789 43.157895 L31.578947 68.421053 L36.842105 50.526316 L42.105263 38.947368 L47.368421 58.421053 L52.631579 40.526316 L57.894737 44.736842 L63.157895 38.421053 L68.421053 36.842105 L73.684211 42.105263 L78.947368 47.368421 L84.210526 35.263158 L89.473684 0 L94.736842 50 L100 11.578947 L0 52.631579","M0 26.315789 L5.263158 23.421053 L10.526316 25.526316 L15.789474 26.315789 L21.052632 17.368421 L26.315789 21.578947 L31.578947 34.210526 L36.842105 25.263158 L42.105263 19.473684 L47.368421 29.210526 L52.631579 20.263158 L57.894737 22.368421 L63.157895 19.210526 L68.421053 18.421053 L73.684211 21.052632 L78.947368 23.684211 L84.210526 17.631579 L89.473684 0 L94.736842 25 L100 5.789474 L0 26.315789 Z"
399.61,188.02,946,2021,-0.550000000000001,NA,-2.35546038543897,NA,97.644539614561,NA,-0.0768462751579481,NA,19.02,19.55,30,4.69676337565526,0.8,"2021-03-04",155,23.1,2021,4.08,21.4511041009464,121.451104100946,0.868683319485047,NA,NA,NA,NA,"M0 0 L5.263158 96.842105 L10.526316 128.421053 L15.789474 78.947368 L21.052632 50 L26.315789 94.210526 L31.578947 136.315789 L36.842105 59.473684 L42.105263 80 L47.368421 73.157895 L52.631579 112.105263 L57.894737 31.578947 L63.157895 52.631579 L68.421053 138.947368 L73.684211 124.210526 L78.947368 94.210526 L84.210526 144.210526 L89.473684 105.263158 L94.736842 81.578947 L100 81.052632 L0 0","M0 0 L5.263158 48.421053 L10.526316 64.210526 L15.789474 39.473684 L21.052632 25 L26.315789 47.105263 L31.578947 68.157895 L36.842105 29.736842 L42.105263 40 L47.368421 36.578947 L52.631579 56.052632 L57.894737 15.789474 L63.157895 26.315789 L68.421053 69.473684 L73.684211 62.105263 L78.947368 47.105263 L84.210526 72.105263 L89.473684 52.631579 L94.736842 40.789474 L100 40.526316 L0 0 Z"
403.23,189.81,1103,2021,1.11,NA,3.77679482817285,NA,103.776794828173,NA,0.0892310331978509,NA,28.2551724137931,27.6,29,7.79443877787676,0.655172413793103,"2021-03-04",155,30.8,2021,2.5448275862069,9.0065901879424,109.006590187942,0.326492728819678,NA,NA,NA,NA,"M0 0 L5.263158 133.157895 L10.526316 194.210526 L15.789474 96.842105 L21.052632 135.789474 L26.315789 122.105263 L31.578947 146.842105 L36.842105 76.842105 L42.105263 103.157895 L47.368421 71.578947 L52.631579 174.210526 L57.894737 98.947368 L63.157895 111.578947 L68.421053 229.473684 L73.684211 270.526316 L78.947368 163.157895 L84.210526 195.789474 L89.473684 220.526316 L94.736842 207.894737 L100 206.315789 L0 0","M0 0 L5.263158 66.578947 L10.526316 97.105263 L15.789474 48.421053 L21.052632 67.894737 L26.315789 61.052632 L31.578947 73.421053 L36.842105 38.421053 L42.105263 51.578947 L47.368421 35.789474 L52.631579 87.105263 L57.894737 49.473684 L63.157895 55.789474 L68.421053 114.736842 L73.684211 135.263158 L78.947368 81.578947 L84.210526 97.894737 L89.473684 110.263158 L94.736842 103.947368 L100 103.157895 L0 0 Z"
552.4,213.23,1001,2021,-10.855,NA,-27.794136474203,NA,72.205863525797,NA,-0.782638458281385,NA,32.9090909090909,33.8,11,10.0122379661547,0.454545454545455,"2021-03-04",155,33,2021,0.0909090909090935,0.27624309392266,100.276243093923,0.0090797972657464,NA,NA,NA,NA,"M0 215.789474 L5.263158 115.789474 L10.526316 207.894737 L15.789474 151.052632 L21.052632 149.473684 L26.315789 200 L31.578947 0 L36.842105 35.789474 L42.105263 66.315789 L47.368421 135.789474 L52.631579 203.157895 L57.894737 65.263158 L63.157895 75.263158 L68.421053 140.526316 L73.684211 261.052632 L78.947368 212.105263 L84.210526 184.736842 L89.473684 224.210526 L94.736842 228.421053 L100 100.526316 L0 215.789474","M0 107.894737 L5.263158 57.894737 L10.526316 103.947368 L15.789474 75.526316 L21.052632 74.736842 L26.315789 100 L31.578947 0 L36.842105 17.894737 L42.105263 33.157895 L47.368421 67.894737 L52.631579 101.578947 L57.894737 32.631579 L63.157895 37.631579 L68.421053 70.263158 L73.684211 130.526316 L78.947368 106.052632 L84.210526 92.368421 L89.473684 112.105263 L94.736842 114.210526 L100 50.263158 L0 107.894737 Z"
