water_year,year,site_id,peak_swe,sm50_swe,peak_date,peak_day,peak_met,sm50_day,sm50_date,sm50_met,apr1_swe,ptile,date,water_day,swe,wy_n,text_peak,text_sm50,text_today,text_ptile,elev_ft,latitude,longitude,site_name,sntl_id,d_swe,id,apr1_x,apr1_y,apr1_met,peak_x,peak_y,sm50_x,sm50_y
2021,2021,313,11.9,5.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4,2021-03-22,173,11.9,30,NA,TBD,11.9,NA,8250,46.1,-113.13,Barker Lakes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,314,15.7,7.85,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5862068965517241,2021-03-22,173,15.7,29,NA,TBD,15.7,NA,7060,43.94,-110.45,Base Camp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,315,5.5,2.75,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.13333333333333333,2021-03-22,173,5.5,30,NA,TBD,5.5,NA,7180,45.8,-112.52,Basin Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,316,9.8,4.9,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,9.2,30,NA,TBD,9.2,NA,9300,36.51,-106.32,Bateman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,317,8.4,4.2,2021-03-21,172,NA,173,2021-03-22,TBD,NA,0.08,2021-03-22,173,8.2,25,NA,TBD,8.2,NA,7440,41.05,-107.27,Battle Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,318,5.8,2.9,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0,2021-03-22,173,5.8,30,NA,TBD,5.8,NA,8850,44.47,-112.98,Beagle Springs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,319,18.7,9.35,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6333333333333333,2021-03-22,173,18.7,30,NA,TBD,18.7,NA,5350,44.95,-116.14,Bear Basin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,320,9,4.5,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,9,30,NA,TBD,9,NA,7900,43.74,-113.94,Bear Canyon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,321,16.1,8.05,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3793103448275862,2021-03-22,173,16.1,29,NA,TBD,16.1,NA,8040,41.83,-115.45,Bear Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,322,16.9,8.45,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.7666666666666667,2021-03-22,173,16.9,30,NA,TBD,16.9,NA,9500,40.31,-105.65,Bear Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,323,42.2,21.1,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.35714285714285715,2021-03-22,173,42.2,28,NA,TBD,42.2,NA,5400,48.31,-116.07,Bear Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,324,22.9,11.45,2021-03-15,166,NA,173,2021-03-22,TBD,NA,0.4482758620689655,2021-03-22,173,22.2,29,NA,TBD,22.2,NA,6180,44.61,-116.98,Bear Saddle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,325,8.6,4.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,1,2021-03-22,173,8.6,30,NA,TBD,8.6,NA,8200,43.89,-107.06,Bear Trap Meadow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,326,19.8,9.9,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5333333333333333,2021-03-22,173,19.8,30,NA,TBD,19.8,NA,9360,44.94,-109.57,Beartooth Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,327,18.4,9.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.35714285714285715,2021-03-22,173,18.4,28,NA,TBD,18.4,NA,11600,37.71,-107.51,Beartown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,328,12.2,6.1,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,12.2,30,NA,TBD,12.2,NA,7850,44.95,-111.36,Beaver Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,329,9,4.5,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,8.7,30,NA,TBD,8.7,NA,7990,39.14,-111.56,Beaver Dams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,330,6.1,3.05,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.1,2021-03-22,173,6.1,30,NA,TBD,6.1,NA,8280,40.61,-111.1,Beaver Divide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,331,14.4,7.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.8,2021-03-22,173,14.4,30,NA,TBD,14.4,NA,5150,45.15,-118.22,Beaver Reservoir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,332,25.8,12.9,2021-03-17,168,NA,173,2021-03-22,TBD,NA,0.23333333333333334,2021-03-22,173,25.4,30,NA,TBD,25.4,NA,7689,41.38,-111.94,Ben Lomond Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,333,14.1,7.05,2021-03-07,158,NA,173,2021-03-22,TBD,NA,0.23333333333333334,2021-03-22,173,11.8,30,NA,TBD,11.8,NA,5972,41.38,-111.92,Ben Lomond Trail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,334,11.3,5.65,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.23333333333333334,2021-03-22,173,11.3,30,NA,TBD,11.3,NA,9377,39.32,-114.62,Berry Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,335,16.8,8.4,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.43333333333333335,2021-03-22,173,16.8,30,NA,TBD,16.8,NA,11300,39.8,-105.78,Berthoud Summit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,336,7.5,3.75,2021-03-12,163,NA,173,2021-03-22,TBD,NA,0.36666666666666664,2021-03-22,173,6.7,30,NA,TBD,6.7,NA,6898,41.76,-115.69,Big Bend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,337,16.8,8.4,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5666666666666667,2021-03-22,173,16.8,30,NA,TBD,16.8,NA,8685,39.29,-117.12,Big Creek Sum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,338,28.6,14.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4482758620689655,2021-03-22,173,28.6,29,NA,TBD,28.6,NA,6560,44.63,-115.8,Big Creek Summit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,339,12.6,6.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,12.6,30,NA,TBD,12.6,NA,10349,38.3,-112.36,Big Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,340,14.3,7.15,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2962962962962963,2021-03-22,173,14.3,27,NA,TBD,14.3,NA,8235,39.45,-119.94,Big Meadow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,341,20,10,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.26666666666666666,2021-03-22,173,20,30,NA,TBD,20,NA,6050,42.05,-122.85,Big Red Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,342,9.5,4.75,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.17857142857142858,2021-03-22,173,9.5,28,NA,TBD,9.5,NA,9080,42.65,-109.26,Big Sandy Opening,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,343,15.7,7.85,2021-03-21,172,NA,173,2021-03-22,TBD,NA,0.6333333333333333,2021-03-22,173,15.6,30,NA,TBD,15.6,NA,5130,42.08,-123.34,Bigelow Camp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,344,24.6,12.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6,2021-03-22,173,24.6,30,NA,TBD,24.6,NA,5280,42.41,-122.27,Billie Creek Divide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,345,20,10,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.28,2021-03-22,173,20,25,NA,TBD,20,NA,10880,39.76,-107.36,Bison Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,346,8.1,4.05,2021-03-21,172,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,8,19,NA,TBD,8,no data,4920,47.68,-114,Bisson Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,347,29.2,14.6,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,29.2,30,NA,TBD,29.2,NA,8170,44.51,-111.13,Black Bear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,348,9.9,4.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6666666666666666,2021-03-22,173,9.9,30,NA,TBD,9.9,NA,9414,38.68,-111.6,Black Flat-U.M. Ck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,349,11.3,5.65,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.7333333333333333,2021-03-22,173,11.3,30,NA,TBD,11.3,NA,7210,46.41,-113.43,Black Pine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,350,19.1,9.55,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.41379310344827586,2021-03-22,173,19.1,29,NA,TBD,19.1,NA,9780,44.38,-109.79,Blackwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,351,37.2,18.6,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6206896551724138,2021-03-22,173,37.2,29,NA,TBD,37.2,NA,3650,45.43,-121.86,Blazed Alder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,353,19,9.5,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,19,30,NA,TBD,19,NA,8650,42.96,-110.61,Blind Bull Sum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,354,4.9,2.45,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.1,2021-03-22,173,4.6,20,NA,TBD,4.6,NA,6890,44.11,-103.98,Blind Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,355,9.9,4.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,9.9,30,NA,TBD,9.9,NA,7600,45.17,-113.5,Bloody Dick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,356,20.9,10.45,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,20.9,30,NA,TBD,20.9,NA,8067,38.61,-119.92,Blue Lakes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,357,15.8,7.9,2021-02-28,151,NA,173,2021-03-22,TBD,NA,0.4,2021-03-22,173,14.1,30,NA,TBD,14.1,NA,5870,44.25,-118.52,Blue Mountain Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,358,13.9,6.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4827586206896552,2021-03-22,173,13.9,29,NA,TBD,13.9,NA,9350,44.68,-107.58,Bone Springs Div,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,359,15.6,7.8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5333333333333333,2021-03-22,173,15.6,30,NA,TBD,15.6,NA,7500,42.16,-114.19,Bostetter R.S.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,360,17.9,8.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,17.9,30,NA,TBD,17.9,NA,7950,46.56,-111.29,Boulder Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,361,16.1,8.05,2021-03-04,155,NA,173,2021-03-22,TBD,NA,0.5,2021-03-22,173,15.3,30,NA,TBD,15.3,NA,5850,44.83,-118.19,Bourne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,362,14.9,7.45,2021-03-01,152,NA,173,2021-03-22,TBD,NA,0.9333333333333333,2021-03-22,173,14,30,NA,TBD,14,NA,4530,45.36,-118.47,Bowman Springs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,363,8.6,4.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5666666666666667,2021-03-22,173,8.6,30,NA,TBD,8.6,NA,6670,45.27,-110.25,Box Canyon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,364,6,3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0,2021-03-22,173,6,30,NA,TBD,6,NA,9853,38.51,-112.02,Box Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,365,18.3,9.15,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,18.3,16,NA,TBD,18.3,no data,7320,45.89,-110.94,Brackett Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,366,15.7,7.85,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.08333333333333333,2021-03-22,173,15.7,24,NA,TBD,15.7,NA,8766,40.6,-111.58,Brighton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,367,23.4,11.7,2021-03-20,171,NA,173,2021-03-22,TBD,NA,0.8620689655172413,2021-03-22,173,23.3,29,NA,TBD,23.3,NA,10240,41.36,-106.23,Brooklyn Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,368,13.5,6.75,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,13.5,30,NA,TBD,13.5,NA,10574,40.58,-110.59,Brown Duck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,369,10,5,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6666666666666666,2021-03-22,173,10,30,NA,TBD,10,NA,10600,39.09,-106.54,Brumley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,370,27.6,13.8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6086956521739131,2021-03-22,173,27.6,23,NA,TBD,27.6,NA,6250,45.04,-116.13,Brundage Reservoir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,371,11.5,5.75,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,11.5,30,NA,TBD,11.5,NA,9409,39.13,-111.44,Buck Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,373,12.4,6.2,2021-03-17,168,NA,173,2021-03-22,TBD,NA,0.7,2021-03-22,173,11.7,30,NA,TBD,11.7,NA,6930,41.75,-117.53,Buckskin Lower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,374,14.3,7.15,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.26666666666666666,2021-03-22,173,14.3,30,NA,TBD,14.3,NA,7987,41.69,-111.42,Bug Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,375,31.1,15.55,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.8214285714285714,2021-03-22,173,31.1,28,NA,TBD,31.1,NA,4610,46.81,-121.33,Bumping Ridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,376,22,11,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.21428571428571427,2021-03-22,173,22,28,NA,TBD,22,NA,5000,48.69,-117.18,Bunchgrass Mdw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,377,9.6,4.8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4827586206896552,2021-03-22,173,9.6,29,NA,TBD,9.6,NA,7880,44.79,-107.53,Burgess Junction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,378,12,6,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.23333333333333334,2021-03-22,173,12,30,NA,TBD,12,NA,9400,39.88,-107.6,Burro Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,379,10.6,5.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,10.6,30,NA,TBD,10.6,NA,8750,43.7,-109.67,Burroughs Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,380,10.5,5.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.26666666666666666,2021-03-22,173,10.5,30,NA,TBD,10.5,NA,10160,38.89,-106.95,Butte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,381,7.9,3.95,2021-03-14,165,NA,173,2021-03-22,TBD,NA,0.5,2021-03-22,173,7.3,30,NA,TBD,7.3,NA,6430,45.88,-113.33,Calvert Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,382,11.9,5.95,2021-03-16,167,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,11.6,18,NA,TBD,11.6,no data,5710,43.27,-115.35,Camas Creek Divide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,383,9.7,4.85,2021-03-18,169,NA,173,2021-03-22,TBD,NA,0.28,2021-03-22,173,9.4,25,NA,TBD,9.4,NA,8858,37.81,-109.49,Camp Jackson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,384,12,6,2021-03-21,172,NA,173,2021-03-22,TBD,NA,0.5,2021-03-22,173,11.9,30,NA,TBD,11.9,NA,7870,44.72,-110.51,Canyon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,385,20.9,10.45,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.36666666666666664,2021-03-22,173,20.9,30,NA,TBD,20.9,NA,9000,44.96,-111.29,Carrot Basin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,386,9.8,4.9,2021-03-17,168,NA,173,2021-03-22,TBD,NA,0.23333333333333334,2021-03-22,173,8.4,30,NA,TBD,8.4,NA,8880,37.65,-107.81,Cascade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,387,7.2,3.6,2021-03-06,157,NA,173,2021-03-22,TBD,NA,0.15,2021-03-22,173,4.9,20,NA,TBD,4.9,NA,8920,37.66,-107.8,Cascade #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,388,31.2,15.6,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5666666666666667,2021-03-22,173,31.2,30,NA,TBD,31.2,NA,5100,43.59,-122.06,Cascade Summit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,389,11.9,5.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,11.9,NA,NA,TBD,11.9,no data,7900,42.73,-106.32,Casper Mtn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,390,9.1,4.55,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.1,2021-03-22,173,9.1,30,NA,TBD,9.1,NA,9607,37.66,-112.74,Castle Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,391,15.6,7.8,2021-03-21,172,NA,173,2021-03-22,TBD,NA,0.4,2021-03-22,173,15.5,30,NA,TBD,15.5,NA,7030,41.58,-120.3,Cedar Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,392,15.6,7.8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.03333333333333333,2021-03-22,173,15.6,30,NA,TBD,15.6,NA,9171,40.85,-111.05,Chalk Creek #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,393,12.7,6.35,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,12.7,30,NA,TBD,12.7,NA,8208,40.89,-111.07,Chalk Creek #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,394,8.3,4.15,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,8,30,NA,TBD,8,NA,8400,36.96,-106.66,Chamita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,395,8.8,4.4,2021-02-20,143,NA,173,2021-03-22,TBD,NA,0.5,2021-03-22,173,5.4,30,NA,TBD,5.4,NA,4850,43.23,-121.81,Chemult Alternate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,396,9.9,4.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.03333333333333333,2021-03-22,173,9.9,30,NA,TBD,9.9,NA,10499,40.77,-110.01,Chepeta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,398,13.8,6.9,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6666666666666666,2021-03-22,173,13.8,30,NA,TBD,13.8,NA,3400,45.1,-121.75,Clackamas Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,399,12.7,6.35,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,12.7,30,NA,TBD,12.7,NA,8975,39.87,-111.28,Clear Creek #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,400,10.6,5.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.36666666666666664,2021-03-22,173,10.6,30,NA,TBD,10.6,NA,7837,39.89,-111.25,Clear Creek #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,401,11.6,5.8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,11.6,30,NA,TBD,11.6,NA,3810,45.19,-121.69,Clear Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,402,14,7,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6666666666666666,2021-03-22,173,14,30,NA,TBD,14,NA,9860,44.4,-107.06,Cloud Peak Reservoir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,403,12.6,6.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,12.6,30,NA,TBD,12.6,NA,8600,45.02,-111.85,Clover Meadow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,405,6.5,3.25,2021-03-21,172,NA,173,2021-03-22,TBD,NA,0.5185185185185185,2021-03-22,173,6.4,27,NA,TBD,6.4,NA,9630,43.28,-109.45,Cold Springs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,406,21.1,10.55,2021-03-01,152,NA,173,2021-03-22,TBD,NA,0.3103448275862069,2021-03-22,173,20.1,29,NA,TBD,20.1,NA,5940,42.53,-122.18,Cold Springs Camp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,407,11.1,5.55,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.36666666666666664,2021-03-22,173,11.1,30,NA,TBD,11.1,NA,7850,45.19,-109.35,Cole Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,408,21.3,10.65,2021-03-21,172,NA,173,2021-03-22,TBD,NA,0.4,2021-03-22,173,21.2,30,NA,TBD,21.2,NA,9160,40.39,-106.6,Columbine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,409,13.9,6.95,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.25,2021-03-22,173,13.5,24,NA,TBD,13.5,NA,9400,38.42,-108.38,Columbine Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,410,5.6,2.8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.8333333333333334,2021-03-22,173,5.6,30,NA,TBD,5.6,NA,5600,46.47,-113.39,Combination,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,411,40.3,20.15,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.46153846153846156,2021-03-22,173,40.3,26,NA,TBD,40.3,NA,6280,46.76,-115.3,Cool Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,412,5.3,2.65,2021-03-18,169,NA,173,2021-03-22,TBD,NA,0.6896551724137931,2021-03-22,173,4.6,29,NA,TBD,4.6,NA,8600,40.21,-105.57,Copeland Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,413,7.6,3.8,2021-03-14,165,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,6.7,30,NA,TBD,6.7,NA,5200,47.06,-112.6,Copper Bottom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,414,26.8,13.4,2021-02-28,151,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,23.7,30,NA,TBD,23.7,NA,6950,47.08,-112.73,Copper Camp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,415,11.4,5.7,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,11.4,30,NA,TBD,11.4,NA,10550,39.49,-106.17,Copper Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,416,1.5,0.75,2021-02-21,144,NA,173,2021-03-22,TBD,NA,0.5,2021-03-22,173,0,30,NA,TBD,0,NA,8400,33.8,-109.15,Coronado Trail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,417,14.6,7.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5333333333333333,2021-03-22,173,14.6,30,NA,TBD,14.6,NA,8445,40.28,-115.54,Corral Canyon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,418,39.9,19.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.8620689655172413,2021-03-22,173,39.9,29,NA,TBD,39.9,NA,5800,47.02,-121.46,Corral Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,419,19.7,9.85,2021-03-08,159,NA,173,2021-03-22,TBD,NA,0.46153846153846156,2021-03-22,173,19.3,26,NA,TBD,19.3,NA,7670,42.65,-110.81,Cottonwood Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,420,18.4,9.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6206896551724138,2021-03-22,173,18.4,29,NA,TBD,18.4,NA,3200,47.28,-121.67,Cougar Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,422,6.5,3.25,2021-02-28,151,NA,173,2021-03-22,TBD,NA,0.7333333333333333,2021-03-22,173,3.7,30,NA,TBD,3.7,NA,4830,45.19,-118.55,County Line,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,423,14.3,7.15,2021-03-13,164,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,13.5,30,NA,TBD,13.5,NA,5400,44.29,-115.66,Cozy Cove,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,424,8.9,4.45,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.20689655172413793,2021-03-22,173,8.9,29,NA,TBD,8.9,NA,6900,44.44,-111.99,Crab Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
