x,y,site_id,date,water_year,water_day,swe,year,peak_swe,sm50_swe,peak_date,peak_day,peak_met,sm50_day,sm50_date,sm50_met,apr1_swe,ptile_swe,wy_n,elev_ft,latitude,longitude,site_name,sntl_id
242.49,120.75,635,2021-04-01,2021,183,21,2021,21.1,10.55,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,21,0.7333333333333333,30,8850,  45.22,-110.24,Monument Peak,SNTL:635
213.79,56.86,649,2021-04-01,2021,183,17.9,2021,17.9,8.95,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,17.9,0.43333333333333335,30,6400,  47.92,-112.82,Mount Lockhart,SNTL:649
202.13,109.89,656,2021-04-01,2021,183,14.8,2021,14.8,7.4,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,14.8,0.6,30,8300,  45.41,-112.96,Mule Creek,SNTL:656
203.04,77.92,657,2021-04-01,2021,183,10.7,2021,10.7,5.35,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,10.7,0.5333333333333333,30,6250,  46.87,-113.28,N Fk Elk Creek,SNTL:657
180.66,98.78,662,2021-04-01,2021,183,17,2021,17,8.5,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,17,0.8666666666666667,30,5650,  45.73,-114.48,Nez Perce Camp,SNTL:662
198.42,48.77,664,2021-04-01,2021,183,37.7,2021,37.9,18.95,2021-04-05,187,TBD,187,2021-04-05,TBD,37.7,0.43333333333333335,30,6040,  48.16,-113.95,Noisy Basin,SNTL:664
197.59,68.12,667,2021-04-01,2021,183,37.1,2021,37.1,18.55,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,37.1,0.42857142857142855,21,6330,  47.27,-113.76,North Fork Jocko,SNTL:667
245.31,125.78,670,2021-04-01,2021,183,8.7,2021,8.8,4.4,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,8.7,0.36666666666666664,30,7350,  45.01,-110.01,Northeast Entrance,SNTL:670
231.62,89.23,690,2021-04-01,2021,183,8.5,2021,8.6,4.3,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,8.5,0.4,30,6650,  46.58,-111.27,Pickfoot Creek,SNTL:690
207.89,47.48,693,2021-04-01,2021,183,2.4,2021,5.1,2.55,2021-02-15,138,2021-02-15,168,2021-03-17,2021-03-17,2.4,0,30,5930,  48.30,-113.33,Pike Creek,SNTL:693
245.41,116.8,696,2021-04-01,2021,183,18.3,2021,18.3,9.15,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,18.3,0.7666666666666667,30,8830,  45.42,-110.09,Placer Basin,SNTL:696
241.94,101.15,700,2021-04-01,2021,183,5,2021,5,2.5,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,5,0.3,30,6500,  46.11,-110.47,Porcupine,SNTL:700
216.16,91.47,722,2021-04-01,2021,183,14.2,2021,14.3,7.15,2021-04-04,186,2021-04-04,187,2021-04-05,TBD,14.2,0.7333333333333333,30,8000,  46.36,-112.26,Rocker Peak,SNTL:722
242.47,101.67,725,2021-04-01,2021,183,12,2021,12,6,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,12,0.06666666666666667,30,8100,  46.09,-110.43,S Fork Shields,SNTL:725
215.76,121.75,753,2021-04-01,2021,183,5.8,2021,5.8,2.9,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,5.8,0.5909090909090909,22,7000,  44.98,-111.95,Short Creek,SNTL:753
232.21,115.21,754,2021-04-01,2021,183,22.4,2021,22.4,11.2,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,22.4,0.7333333333333333,30,8100,  45.40,-110.96,Shower Falls,SNTL:754
193.31,89.97,760,2021-04-01,2021,183,21.2,2021,21.3,10.65,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,21.2,0.4666666666666667,30,7250,  46.24,-113.77,Skalkaho Summit,SNTL:760
241.92,86.48,781,2021-04-01,2021,183,22,2021,22,11,2021-04-04,186,2021-04-04,187,2021-04-05,TBD,22,0.7333333333333333,30,8100,  46.78,-110.62,Spur Park,SNTL:781
188.91,68.43,783,2021-04-01,2021,183,14.1,2021,14.1,7.05,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,14.1,NA,19,6150,  47.18,-114.33,Sleeping Woman,SNTL:783
188.52,30.41,787,2021-04-01,2021,183,27.8,2021,27.8,13.9,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,27.8,0.16666666666666666,30,6030,  48.91,-114.86,Stahl Peak,SNTL:787
218.72,126.43,813,2021-04-01,2021,183,11,2021,11,5.5,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,11,0.36666666666666664,30,8000,  44.79,-111.71,Tepee Creek,SNTL:813
182.82,90.15,835,2021-04-01,2021,183,18.7,2021,18.9,9.45,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,18.7,0.7333333333333333,30,5600,  46.14,-114.45,Twelvemile Creek,SNTL:835
181.93,89.97,836,2021-04-01,2021,183,41.3,2021,41.3,20.65,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,41.3,0.7,30,6400,  46.14,-114.51,Twin Lakes,SNTL:836
214.22,56.94,847,2021-04-01,2021,183,9.3,2021,9.3,4.65,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9.3,0.43333333333333335,30,5600,  47.92,-112.79,Waldron,SNTL:847
202.47,91.01,850,2021-04-01,2021,183,22.2,2021,22.5,11.25,2021-04-05,187,TBD,187,2021-04-05,TBD,22.2,0.7666666666666667,30,7800,  46.27,-113.16,Warm Springs,SNTL:850
226.62,131.69,858,2021-04-01,2021,183,13.5,2021,13.6,6.8,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,13.5,0.36666666666666664,30,6800,  44.61,-111.15,Whiskey Creek,SNTL:858
246.96,125.15,862,2021-04-01,2021,183,24.8,2021,24.9,12.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,24.8,0.6666666666666666,30,8700,  45.05,-109.91,White Mill,SNTL:862
212.15,66.85,876,2021-04-01,2021,183,7.6,2021,7.6,3.8,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,7.6,0.3333333333333333,30,5960,  47.45,-112.81,Wood Creek,SNTL:876
222.21,92.72,893,2021-04-01,2021,183,6.1,2021,6.5,3.25,2021-03-16,167,2021-03-16,187,2021-04-05,TBD,6.1,0,22,6880,  46.35,-111.85,Tizer Basin,SNTL:893
194.02,73.38,901,2021-04-01,2021,183,28.6,2021,29,14.5,2021-04-05,187,TBD,187,2021-04-05,TBD,28.6,NA,16,7400,  47.00,-113.93,Stuart Mountain,SNTL:901
214.25,80.6,903,2021-04-01,2021,183,14.6,2021,14.6,7.3,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14.6,NA,16,7020,  46.84,-112.51,Nevada Ridge,SNTL:903
217.86,108.46,916,2021-04-01,2021,183,14.4,2021,14.4,7.2,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,14.4,NA,14,8300,  45.60,-111.96,Albro Lake,SNTL:916
260.56,58.98,917,2021-04-01,2021,183,4.8,2021,5.4,2.7,2021-03-13,164,2021-03-13,187,2021-04-05,TBD,4.8,0.7,30,4700,  48.17,-109.65,Rocky Boy,SNTL:917
175.21,26.13,918,2021-04-01,2021,183,9,2021,9.2,4.6,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,9,0.5333333333333333,30,4250,  48.98,-115.82,Garver Creek,SNTL:918
245.85,89.49,919,2021-04-01,2021,183,8.9,2021,9,4.5,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,8.9,NA,NA,7600,  46.67,-110.33,Daisy Peak,SNTL:919
227.71,130.76,924,2021-04-01,2021,183,10.5,2021,10.5,5.25,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,10.5,0.5333333333333333,30,6700,  44.66,-111.09,West Yellowstone,SNTL:924
234.26,105.22,929,2021-04-01,2021,183,13.3,2021,13.4,6.7,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,13.3,NA,11,6550,  45.87,-110.93,Sacajawea,SNTL:929
199.7,93.58,930,2021-04-01,2021,183,9.2,2021,9.3,4.65,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,9.2,0.4,30,7200,  46.13,-113.31,Peterson Meadows,SNTL:930
174.3,44.59,932,2021-04-01,2021,183,29.8,2021,29.8,14.9,2021-04-05,187,TBD,187,2021-04-05,TBD,29.8,NA,19,5100,  48.13,-115.62,Poorman Creek,SNTL:932
254.38,122.06,981,2021-04-01,2021,183,5.3,2021,5.3,2.65,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,5.3,NA,9,5880,  45.24,-109.46,Burnt Mtn,SNTL:981
197.95,354.89,519,2021-04-01,2021,183,0,2021,4.4,2.2,2021-02-01,124,2021-02-01,152,2021-03-01,2021-03-01,0,0.8,30,7640,  34.31,-110.75,Heber,SNTL:519
183.99,331.4,1121,2021-04-01,2021,183,0,2021,2.6,1.3,2021-02-02,125,2021-02-02,135,2021-02-12,2021-02-12,0,NA,2,7350,  35.27,-111.74,Fort Valley,SNTL:1121
186.92,338.53,1125,2021-04-01,2021,183,7,2021,7.6,3.8,2021-03-27,178,2021-03-27,187,2021-04-05,TBD,7,NA,2,8500,  34.97,-111.51,Mormon Mtn Summit,SNTL:1125
224.75,367.89,1127,2021-04-01,2021,183,0,2021,0.9,0.45,2021-02-20,143,2021-02-20,145,2021-02-22,2021-02-22,0,NA,2,8500,  33.90,-109.16,Nutrioso,SNTL:1127
178.4,330.68,1139,2021-04-01,2021,183,0,2021,3,1.5,2021-02-02,125,2021-02-02,160,2021-03-09,2021-03-09,0,NA,1,7100,  35.26,-112.06,Chalender,SNTL:1139
187.39,349.88,1140,2021-04-01,2021,183,11.7,2021,11.9,5.95,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,11.7,NA,1,7700,  34.46,-111.38,Baker Butte Smt,SNTL:1140
233.8,315.58,1143,2021-04-01,2021,183,4.9,2021,6.7,3.35,2021-02-23,146,2021-02-23,187,2021-04-05,TBD,4.9,NA,1,9200,  36.33,-109.06,Beaver Spring,SNTL:1143
184.79,340.61,1212,2021-04-01,2021,183,0,2021,3.9,1.95,2021-02-01,124,2021-02-01,143,2021-02-20,2021-02-20,0,NA,NA,6393,  34.86,-111.61,Bar M,SNTL:1212
214.15,364.84,1271,2021-04-01,2021,183,7.1,2021,8.7,4.35,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,7.1,NA,NA,8300,  33.97,-109.77,Hawley Lake,SNTL:1271
186.87,349.8,308,2021-04-01,2021,183,0,2021,5.4,2.7,2021-02-01,124,2021-02-01,158,2021-03-07,2021-03-07,0,0.5333333333333333,30,7300,  34.46,-111.41,Baker Butte,SNTL:308
218.97,365.31,310,2021-04-01,2021,183,0,2021,2.1,1.05,2021-02-02,125,2021-02-02,134,2021-02-11,2021-02-11,0,0.26666666666666666,30,9125,  33.98,-109.50,Baldy,SNTL:310
224.63,370.07,416,2021-04-01,2021,183,0,2021,1.5,0.75,2021-02-21,144,2021-02-21,147,2021-02-24,2021-02-24,0,0.8,30,8400,  33.80,-109.15,Coronado Trail,SNTL:416
181.53,335.42,488,2021-04-01,2021,183,0,2021,5.6,2.8,2021-02-24,147,2021-02-24,162,2021-03-11,2021-03-11,0,0.5666666666666667,30,7200,  35.07,-111.84,Fry,SNTL:488
221.33,372.91,511,2021-04-01,2021,183,0.2,2021,3.5,1.75,2021-02-21,144,2021-02-21,158,2021-03-07,2021-03-07,0.2,0.13333333333333333,30,9020,  33.65,-109.31,Hannagan Meadows,SNTL:511
219.49,366.71,617,2021-04-01,2021,183,0,2021,2.4,1.2,2021-02-27,150,2021-02-27,159,2021-03-08,2021-03-08,0,0.16666666666666666,30,9200,  33.92,-109.46,Maverick Fork,SNTL:617
186.64,339.14,640,2021-04-01,2021,183,0,2021,5.5,2.75,2021-02-03,126,2021-02-03,157,2021-03-06,2021-03-06,0,0.36666666666666664,30,7500,  34.94,-111.52,Mormon Mountain,SNTL:640
193.58,352.87,705,2021-04-01,2021,183,2.1,2021,6.8,3.4,2021-02-14,137,2021-02-14,181,2021-03-30,2021-03-30,2.1,0.25,28,7930,  34.37,-111.01,Promontory,SNTL:705
176.4,332.99,861,2021-04-01,2021,183,0,2021,4.5,2.25,2021-02-02,125,2021-02-02,147,2021-02-24,2021-02-24,0,0.6333333333333333,30,7180,  35.14,-112.15,White Horse Lake,SNTL:861
218.64,370.11,866,2021-04-01,2021,183,0,2021,1.5,0.75,2021-02-02,125,2021-02-02,128,2021-02-05,2021-02-05,0,0.7307692307692307,26,7850,  33.76,-109.48,Wildcat,SNTL:866
193.26,365.19,877,2021-04-01,2021,183,0,2021,5.1,2.55,2021-02-01,124,2021-02-01,133,2021-02-10,2021-02-10,0,0.8333333333333334,30,6900,  33.81,-110.92,Workman Creek,SNTL:877
223.05,372.28,902,2021-04-01,2021,183,0,2021,1.8,0.9,2021-02-01,124,2021-02-01,127,2021-02-04,2021-02-04,0,NA,16,7990,  33.69,-109.22,Beaver Head,SNTL:902
185.81,330.15,927,2021-04-01,2021,183,15.5,2021,16.4,8.2,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,15.5,NA,13,9730,  35.34,-111.65,Snowslide Canyon,SNTL:927
187.89,343.55,969,2021-04-01,2021,183,2.7,2021,5.5,2.75,2021-03-18,169,2021-03-18,183,2021-04-01,2021-04-01,2.7,NA,11,7630,  34.75,-111.41,Happy Jack,SNTL:969
300.15,295.27,1005,2021-04-01,2021,183,14,2021,14,7,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14,NA,10,10650,  37.61,-105.37,Ute Creek,SNTL:1005
293.99,246.49,1014,2021-04-01,2021,183,10.3,2021,10.3,5.15,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,10.3,NA,9,8940,  39.80,-106.03,Middle Fork Camp,SNTL:1014
290.03,233.97,1030,2021-04-01,2021,183,20.4,2021,20.8,10.4,2021-04-04,186,2021-04-04,187,2021-04-05,TBD,20.4,NA,8,10960,  40.35,-106.35,Arapaho Ridge,SNTL:1030
296.52,233.56,1031,2021-04-01,2021,183,17.5,2021,17.5,8.75,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,17.5,NA,8,10280,  40.40,-105.96,Never Summer,SNTL:1031
296.42,226.74,1032,2021-04-01,2021,183,11.5,2021,11.6,5.8,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,11.5,NA,8,9020,  40.71,-106.01,Rawah,SNTL:1032
287.02,223.96,1033,2021-04-01,2021,183,22.3,2021,22.3,11.15,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,22.3,NA,8,9340,  40.79,-106.60,Zirkel,SNTL:1033
285.11,249.92,1040,2021-04-01,2021,183,10.9,2021,10.9,5.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,10.9,NA,8,9480,  39.60,-106.54,Mccoy Park,SNTL:1040
285.61,249.98,1041,2021-04-01,2021,183,9,2021,9,4.5,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,9,NA,7,8500,  39.60,-106.51,Beaver Ck Village,SNTL:1041
301.96,238.52,1042,2021-04-01,2021,183,14.1,2021,14.5,7.25,2021-04-05,187,TBD,187,2021-04-05,TBD,14.1,NA,NA,9560,  40.20,-105.60,Wild Basin,SNTL:1042
307.89,268.11,1057,2021-04-01,2021,183,4.7,2021,4.7,2.35,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,4.7,NA,6,11460,  38.88,-105.07,Glen Cove,SNTL:1057
279.96,296.22,1058,2021-04-01,2021,183,8.3,2021,8.3,4.15,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,8.3,NA,6,11620,  37.47,-106.54,Grayback,SNTL:1058
280.62,281.11,1059,2021-04-01,2021,183,6.4,2021,6.5,3.25,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,6.4,NA,6,10020,  38.16,-106.60,Cochetopa Pass,SNTL:1059
253.39,292.38,1060,2021-04-01,2021,183,13.3,2021,13.3,6.65,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,13.3,NA,6,10720,  37.50,-108.11,Sharkstooth,SNTL:1060
278.52,239.05,1061,2021-04-01,2021,183,9.9,2021,9.9,4.95,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,9.9,NA,6,9080,  40.06,-107.01,Bear River,SNTL:1061
285.78,269.8,1100,2021-04-01,2021,183,10.4,2021,10.4,5.2,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,10.4,NA,3,10540,  38.70,-106.37,Saint Elmo,SNTL:1100
282.8,257.15,1101,2021-04-01,2021,183,13.2,2021,13.2,6.6,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,13.2,NA,3,10110,  39.26,-106.63,Chapman Tunnel,SNTL:1101
293.54,279.65,1102,2021-04-01,2021,183,14.5,2021,14.7,7.35,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,14.5,NA,3,10720,  38.29,-105.85,Hayden Pass,SNTL:1102
287.72,244.49,1120,2021-04-01,2021,183,18.8,2021,18.9,9.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,18.8,NA,1,10520,  39.86,-106.42,Elliot Ridge,SNTL:1120
302.31,230.21,1122,2021-04-01,2021,183,13.1,2021,13.1,6.55,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,13.1,NA,2,9380,  40.58,-105.63,Hourglass Lake,SNTL:1122
280.83,285.32,1124,2021-04-01,2021,183,8.9,2021,8.9,4.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,8.9,NA,2,11140,  37.97,-106.56,Moon Pass,SNTL:1124
284.8,278.72,1128,2021-04-01,2021,183,12.5,2021,12.7,6.35,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,12.5,NA,2,11530,  38.29,-106.37,Sargents Mesa,SNTL:1128
280.14,262.79,1141,2021-04-01,2021,183,13.3,2021,13.4,6.7,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,13.3,NA,1,10640,  38.99,-106.75,Upper Taylor,SNTL:1141
266.84,293.61,1160,2021-04-01,2021,183,17.8,2021,18.1,9.05,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,17.8,NA,NA,10740,  37.52,-107.32,Weminuche Creek,SNTL:1160
302.51,223.42,1161,2021-04-01,2021,183,12.4,2021,12.4,6.2,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,12.4,NA,NA,8920,  40.89,-105.66,Black Mountain,SNTL:1161
253.02,285.94,1185,2021-04-01,2021,183,17.3,2021,17.3,8.65,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,17.3,NA,NA,11580,  37.79,-108.18,Black Mesa,SNTL:1185
296.79,245.24,1186,2021-04-01,2021,183,17.8,2021,17.9,8.95,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,17.8,NA,NA,11150,  39.87,-105.87,Fool Creek,SNTL:1186
299.14,241.75,1187,2021-04-01,2021,183,17.5,2021,18.2,9.1,2021-04-04,186,2021-04-04,187,2021-04-05,TBD,17.5,NA,NA,10620,  40.04,-105.75,High Lonesome,SNTL:1187
267.1,285.71,1188,2021-04-01,2021,183,9.6,2021,9.6,4.8,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,9.6,NA,NA,11100,  37.88,-107.36,Wager Gulch,SNTL:1188
301.99,239.84,1251,2021-04-01,2021,183,21.7,2021,21.7,10.85,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,21.7,NA,NA,9620,  40.14,-105.59,Sawtooth,SNTL:1251
278.93,222.81,1252,2021-04-01,2021,183,15.8,2021,16,8,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,15.8,NA,NA,8780,  40.80,-107.10,Elkhead Divide,SNTL:1252
304.66,301.86,303,2021-04-01,2021,183,7.5,2021,8.2,4.1,2021-03-26,177,2021-03-26,187,2021-04-05,TBD,7.5,0.6,30,10000,  37.33,-105.07,Apishapa,SNTL:303
301.38,236.05,322,2021-04-01,2021,183,18,2021,18,9,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,18,0.7333333333333333,30,9500,  40.31,-105.65,Bear Lake,SNTL:322
264.12,289.09,327,2021-04-01,2021,183,20.1,2021,20.2,10.1,2021-04-04,186,2021-04-04,187,2021-04-05,TBD,20.1,0.39285714285714285,28,11600,  37.71,-107.51,Beartown,SNTL:327
298.11,246.92,335,2021-04-01,2021,183,18,2021,18,9,2021-04-02,184,2021-04-02,184,2021-04-02,TBD,18,0.4,30,11300,  39.80,-105.78,Berthoud Summit,SNTL:335
272.01,244.88,345,2021-04-01,2021,183,21,2021,21,10.5,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,21,0.24,25,10880,  39.76,-107.36,Bison Lake,SNTL:345
283.88,261.01,369,2021-04-01,2021,183,10.7,2021,10.7,5.35,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,10.7,0.6666666666666666,30,10600,  39.09,-106.54,Brumley,SNTL:369
268.38,241.8,378,2021-04-01,2021,183,12.6,2021,12.6,6.3,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,12.6,0.23333333333333334,30,9400,  39.88,-107.60,Burro Mountain,SNTL:378
276.56,264.58,380,2021-04-01,2021,183,11.1,2021,11.1,5.55,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,11.1,0.23333333333333334,30,10160,  38.89,-106.95,Butte,SNTL:380
258.88,289.77,386,2021-04-01,2021,183,9,2021,9.8,4.9,2021-03-17,168,2021-03-17,187,2021-04-05,TBD,9,0.36666666666666664,30,8880,  37.65,-107.81,Cascade,SNTL:386
259.08,289.57,387,2021-04-01,2021,183,3,2021,7.2,3.6,2021-03-06,157,2021-03-06,183,2021-04-01,2021-04-01,3,0.25,20,8920,  37.66,-107.80,Cascade #2,SNTL:387
286.05,232.65,408,2021-04-01,2021,183,22.1,2021,22.2,11.1,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,22.1,0.4666666666666667,30,9160,  40.39,-106.60,Columbine,SNTL:408
251.43,271.84,409,2021-04-01,2021,183,15.4,2021,15.4,7.7,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,15.4,0.4166666666666667,24,9400,  38.42,-108.38,Columbine Pass,SNTL:409
302.47,238.35,412,2021-04-01,2021,183,3.8,2021,5.3,2.65,2021-03-18,169,2021-03-18,185,2021-04-03,2021-04-03,3.8,0.7586206896551724,29,8600,  40.21,-105.57,Copeland Lake,SNTL:412
290.96,252.98,415,2021-04-01,2021,183,12.3,2021,12.4,6.2,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,12.3,0.3,30,10550,  39.49,-106.17,Copper Mountain,SNTL:415
277.98,236.57,426,2021-04-01,2021,183,10.6,2021,10.6,5.3,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,10.6,0.4583333333333333,24,9100,  40.17,-107.06,Crosho,SNTL:426
302.19,304.26,430,2021-04-01,2021,183,18.6,2021,19,9.5,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,18.6,0.9333333333333333,30,10500,  37.21,-105.20,Culebra #2,SNTL:430
280.41,306.17,431,2021-04-01,2021,183,25.1,2021,25.1,12.55,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,25.1,0.36666666666666664,30,10040,  37.02,-106.45,Cumbres Trestle,SNTL:431
300.54,224.97,438,2021-04-01,2021,183,18.8,2021,19,9.5,2021-04-04,186,2021-04-04,187,2021-04-05,TBD,18.8,0.9,30,10220,  40.81,-105.77,Deadman Hill,SNTL:438
283.46,229.28,457,2021-04-01,2021,183,16.9,2021,17.2,8.6,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,16.9,0.3,30,8400,  40.53,-106.78,Dry Lake,SNTL:457
255.72,286.29,465,2021-04-01,2021,183,12.9,2021,12.9,6.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,12.9,0.375,24,10000,  37.79,-108.02,El Diente Peak,SNTL:465
281.17,221.97,467,2021-04-01,2021,183,16.6,2021,16.6,8.3,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,16.6,0.3,30,8700,  40.85,-106.97,Elk River,SNTL:467
290.21,255.32,485,2021-04-01,2021,183,13.3,2021,13.4,6.7,2021-04-05,187,TBD,187,2021-04-05,TBD,13.3,0.13333333333333333,30,11400,  39.38,-106.20,Fremont Pass,SNTL:485
296.29,250.03,505,2021-04-01,2021,183,13.4,2021,13.5,6.75,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,13.4,0.3,30,11100,  39.65,-105.87,Grizzly Peak,SNTL:505
292.48,256.01,531,2021-04-01,2021,183,13.6,2021,13.6,6.8,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,13.6,0.3,30,11400,  39.36,-106.06,Hoosier Pass,SNTL:531
261.84,283.97,538,2021-04-01,2021,183,13.1,2021,13.1,6.55,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,13.1,0.4,30,9800,  37.93,-107.68,Idarado,SNTL:538
282.69,261.1,542,2021-04-01,2021,183,14.5,2021,14.8,7.4,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14.5,0.3333333333333333,30,10600,  39.08,-106.61,Independence Pass,SNTL:542
284.2,256.64,547,2021-04-01,2021,183,15.3,2021,15.4,7.7,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,15.3,NA,19,10400,  39.29,-106.55,Ivanhoe,SNTL:547
297.96,230.86,551,2021-04-01,2021,183,19.5,2021,19.5,9.75,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,19.5,0.43333333333333335,30,10120,  40.53,-105.89,Joe Wright,SNTL:551
283.28,255.88,556,2021-04-01,2021,183,11.2,2021,11.5,5.75,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,11.2,0.5,30,9600,  39.32,-106.61,Kiln,SNTL:556
301.55,244.19,564,2021-04-01,2021,183,12.8,2021,12.8,6.4,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,12.8,0.7,30,9700,  39.94,-105.59,Lake Eldora,SNTL:564
298.83,233.59,565,2021-04-01,2021,183,19.9,2021,20,10,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,19.9,0.23333333333333334,30,10700,  40.41,-105.82,Lake Irene,SNTL:565
279.57,298.16,580,2021-04-01,2021,183,14.9,2021,14.9,7.45,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,14.9,0.5,30,11000,  37.38,-106.55,Lily Pond,SNTL:580
257.43,286.28,586,2021-04-01,2021,183,13.4,2021,13.6,6.8,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,13.4,0.4,30,10200,  37.80,-107.92,Lizard Head Pass,SNTL:586
252.96,283.73,589,2021-04-01,2021,183,13.5,2021,14.2,7.1,2021-03-27,178,2021-03-27,187,2021-04-05,TBD,13.5,0.3,30,9600,  37.89,-108.20,Lone Cone,SNTL:589
295.84,249.54,602,2021-04-01,2021,183,15.7,2021,16.1,8.05,2021-04-05,187,TBD,187,2021-04-05,TBD,15.7,NA,18,11400,  39.67,-105.90,Loveland Basin,SNTL:602
284.14,239.25,607,2021-04-01,2021,183,10.2,2021,10.2,5.1,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,10.2,0.2413793103448276,29,8880,  40.08,-106.67,Lynx Pass,SNTL:607
271.52,258.7,618,2021-04-01,2021,183,13.4,2021,13.4,6.7,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,13.4,0.2,30,9500,  39.13,-107.29,Mc Clure Pass,SNTL:618
258.56,258.64,622,2021-04-01,2021,183,13,2021,13.4,6.7,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,13,0.16666666666666666,24,10000,  39.06,-108.06,Mesa Lakes,SNTL:622
272.01,292.02,624,2021-04-01,2021,183,17.9,2021,17.9,8.95,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,17.9,0.4,30,11250,  37.62,-107.03,Middle Creek,SNTL:624
